No.,Name,Gcorr[au],Hcorr[au],Ucorr[au],ZPE[au],TS[au],SPE[au]
409,PreTS_PYWZIKMGWYHSSC-UHFFFAOYSA-N,0.08255336,0.13023782710297382,0.12929362,0.11913096,0.04768447,-550.764380667103
410,OMOOKDZGUWWXOY-UHFFFAOYSA-N,0.13983813,0.19132535778396687,0.19038115,0.17807258,0.05148723,-574.343069097784
411,PreTS_ZVUUGQYMLNCWNZ-UHFFFAOYSA-N,0.21577964,0.27758997154205645,0.27664576,0.2594575,0.06181034,-692.239299051542
412,HZFYLUMPPJZBDN-UHFFFAOYSA-N,0.20816623,0.26358379794402254,0.26263959,0.24872649,0.05541757,-503.681898847944
413,DHXUWJPKZWLFDQ-UHFFFAOYSA-N,0.16204207,0.21272697135697172,0.21178277,0.20021378,0.05068491,-481.131507111357
414,PreSm_UJPYRPGRRDRBEV-UHFFFAOYSA-N,0.10745256,0.16220866946503065,0.16126446,0.14790941,0.05475611,-845.296881799465
415,KYPOHTVBFVELTG-OWOJBTEDSA-N,0.02147446,0.05704013633601335,0.05609593,0.05039929,0.03556567,-263.088547816336
416,PreSm_UQNPMPOUDJHVBS-UHFFFAOYSA-N,0.07602357,0.1226110488520078,0.12166684,0.11159157,0.04658748,-250.010342868852
417,PreTS_XNSJTULZCGWINZ-UHFFFAOYSA-N,0.19845285,0.25577300854604346,0.25482879,0.24021606,0.05732015,-616.748077728546
418,PreSm_ZQVJFBFFSJPKAH-UHFFFAOYSA-N,0.13998049,0.20238612394496158,0.20144191,0.18457222,0.06240564,-609.510950063945
419,PreTS_NFAWCPPEBDAZNP-UHFFFAOYSA-N,0.22704578,0.2864173436089459,0.28547313,0.26962738,0.05937156,-656.073727853609
420,PreTS_UJPYRPGRRDRBEV-UHFFFAOYSA-N,0.11061159,0.16135817496694926,0.16041397,0.14892602,0.05074659,-845.287382704967
421,HJCIFVPVAJMFBR-UHFFFAOYSA-N,0.0203948,0.06990633935708956,0.06896213,0.05788622,0.04951154,-951.868334349357
422,PreTS_RYUJJJAUTRSZSQ-UHFFFAOYSA-N,0.22673289,0.28633202114804135,0.28538781,0.26945987,0.05959913,-656.072932071148
423,PreTS_TUDKHDXNYUGAHU-UHFFFAOYSA-N,0.22631123,0.28606101538593975,0.2851168,0.26926614,0.05974978,-656.063813415386
424,NFLHRKDZLSMGOQ-UHFFFAOYSA-N,0.13785763,0.18522198644700438,0.18427777,0.17368285,0.04736436,-328.697286706447
425,AXELLILUXGGWIG-UHFFFAOYSA-N,0.12526108,0.17380490792697856,0.17286069,0.16173856,0.04854382,-477.993209387927
426,GYCMBHHDWRMZGG-UHFFFAOYSA-N,0.05132175,0.08591462306100084,0.08497041999999999,0.07954304,0.03459288,-210.168164413061
427,PreSm_CYPZOSCZUGWZMH-UHFFFAOYSA-N,0.28848785,0.3552741505729955,0.35432994,0.33524574,0.0667863,-698.568536350573
428,PreSm_VCAOSGSQVXJCND-UHFFFAOYSA-N,0.19269904,0.2505638578680873,0.24961965,0.23444891,0.05786482,-541.521645987868
429,PreSm_CGNAVWMVTBCGGD-UHFFFAOYSA-N,0.22209991,0.28544660076499895,0.2844227,0.26709351,0.06326701,-656.072388460765
430,SYONWRYTISGGRG-UHFFFAOYSA-N,0.23800977,0.2989523245340706,0.29800812,0.28155234,0.06094256,-618.214371364534
431,XCMFCMZVKLMHNZ-UHFFFAOYSA-N,0.18352533,0.23847225076394807,0.23752805,0.2236801,0.05494693,-539.586990720764
432,PreTS_VEHNZZCIMPHNOU-UHFFFAOYSA-N,0.13491096,0.18192102608497862,0.18097681000000002,0.17046416,0.04701006,-328.656746016085
433,PreTS_WUOLSZLFXCBVHM-UHFFFAOYSA-N,0.10665112,0.1539757596669915,0.15303155,0.14258651,0.04732464,-418.751951659667
434,IEPRKVQEAMIZSS-AATRIKPKSA-N,0.15676076,0.21109639599603724,0.21015218,0.1965756,0.05433563,-613.064996035996
435,IFGHPSMBOQOAFG-UHFFFAOYSA-N,0.14810158,0.2039399202790264,0.20299571,0.18855404,0.05583834,-609.534241070279
436,PreTS_YOOZWXJKCZANME-UHFFFAOYSA-N,0.11240945,0.15859728835704345,0.15765308,0.14782047,0.04618784,-327.422105548357
437,XSJYROSPUUULRS-UHFFFAOYSA-N,0.15146316,0.20438426627902118,0.20344006,0.19046203,0.0529211,-517.301133966279
438,PreTS_RRVVOIMWLPESDA-UHFFFAOYSA-N,0.18829542,0.24805595860709673,0.24711174,0.23123331,0.05976054,-652.913039178607
439,PreTS_JHHDODBTVOVDDX-UHFFFAOYSA-N,0.12857513,0.18388698167905204,0.18294276,0.16930902,0.05531185,-1344.222888501679
440,PJANXHGTPQOBST-QXMHVHEDSA-N,0.17978343,0.22857424538801752,0.22763004,0.21661327,0.04879082,-540.733733435388
441,BFNLVSMAYRAHQN-UHFFFAOYSA-N,0.11557614,0.16477260900296642,0.16382839999999999,0.15274215,0.04919647,-845.338699029003
442,VSKYOBATPWZDQW-UHFFFAOYSA-N,0.16609359,0.21918763795804352,0.21824342,0.20562057,0.05309404,-689.639598007958
443,VQTUBCCKSQIDNK-UHFFFAOYSA-N,0.08098039,0.11453961237302224,0.1135954,0.10829107,0.03355922,-157.239422012373
444,ADSVUBGWKGQXPQ-UHFFFAOYSA-N,0.18518524,0.2381659384399768,0.23722173,0.22397941,0.0529807,-502.45484830844
445,PreSm_OONDSFXXVYKQRY-UHFFFAOYSA-N,0.04687218,0.09644508835003762,0.09550089,0.08468386,0.04957292,-554.79749729835
446,JJBQYDJSNVBLLE-UHFFFAOYSA-N,0.01452197,0.05024672116996953,0.04930251,0.04421858,0.03572474,-998.39924108117
447,BZCCSHGAFAVNER-UHFFFAOYSA-N,0.23767349,0.2988691432859696,0.29792493,0.28154213,0.06119565,-618.219479413286
448,PreSm_AZVTVMNPKJTAGW-UHFFFAOYSA-N,0.1202706,0.17725053536798896,0.17630633,0.1618939,0.05697994,-686.443011015368
449,PreTS_HMKZKNAUFIEGEP-UHFFFAOYSA-N,0.1856403,0.23931508868201945,0.23837088,0.22517092,0.05367479,-520.411621748682
450,PreSm_QCQDUZJWGPYNDJ-UHFFFAOYSA-N,0.13082432,0.18273196094901323,0.18178775,0.16941401,0.05190764,-328.674017860949
451,PreSm_MNXVHTPELDUSRW-UHFFFAOYSA-N,0.0762787,0.12343737209300798,0.12249317,0.11235411,0.04715867,-250.025154692093
452,TYVUBLLPYCITNO-UHFFFAOYSA-N,0.11736379,0.16188969768501238,0.16094549,0.15166062,0.0445259,-327.475531297685
453,YOMQJUYKTHQJND-UHFFFAOYSA-N,0.16374169,0.22054508749602064,0.21960088,0.2050467,0.0568034,-613.631861737496
454,WXGNWUVNYMJENI-UHFFFAOYSA-N,0.01713414,0.05250125938596284,0.05155705,0.0460567,0.03536711,-476.876165989386
455,FUSUHKVFWTUUBE-UHFFFAOYSA-N,0.06131566,0.0968116495180027,0.09586744000000001,0.0900867,0.035496,-231.262300609518
456,NIXOWILDQLNWCW-UHFFFAOYSA-N,0.03997743,0.07386573782798678,0.07292153,0.06792471,0.03388832,-267.206003167828
457,XNJAUWYZVHIDNG-UHFFFAOYSA-N,0.27343879,0.3402046423120737,0.33926043,0.31979469,0.06676585,-770.923785782312
458,PreTS_BROWHUNIMDTNGF-UHFFFAOYSA-N,0.26566837,0.3250221158109525,0.32407790000000003,0.30825878,0.05935374,-659.227015175811
459,PreSm_QNLRCPKRTNEDAI-UHFFFAOYSA-N,0.27851447,0.35647246905193697,0.35552826,0.3312022,0.077958,-959.482311889052
460,RVGBCOSAWRLJEE-UHFFFAOYSA-N,0.22261728,0.27765331566592977,0.27670911000000004,0.26289684,0.05503604,-542.734463455666
461,NMHFEBGIAJWIPC-UHFFFAOYSA-N,0.05813673,0.096170003903012,0.0952258,0.08852659,0.03803327,-247.913292983903
462,PreSm_WSXNMKRIWQRMOI-UHFFFAOYSA-N,0.137217,0.19417368288895887,0.19322947000000001,0.17915051,0.05695668,-1308.072140302889
463,IPCYUJDFNWYMPQ-UHFFFAOYSA-N,0.12405578,0.17431316403502706,0.17336896,0.16188627,0.05025739,-477.976356554035
464,PreTS_MIVAIUIIHYGCHT-UHFFFAOYSA-N,0.17389755,0.22721044534591783,0.22626624,0.21342029,0.05331289,-577.448923175346
465,PreTS_OWAJBIQIABUOEZ-UHFFFAOYSA-N,0.26856037,0.33695658290105257,0.33601238,0.31607535,0.06839622,-770.883622002901
466,OGOPVNZBIWLOIJ-UHFFFAOYSA-N,0.11131414,0.15178480743298906,0.1508406,0.14343757,0.04047067,-310.250589337433
467,SLCBKDXOZJWGNB-UHFFFAOYSA-N,0.15390823,0.2033027341439606,0.20235852000000001,0.19102493,0.0493945,-425.046746924144
468,YZYQHJFXLWDPEK-UHFFFAOYSA-N,0.29721635,0.3577529965980375,0.35680878,0.34008726,0.06053664,-698.590964806598
469,PreSm_YOOZWXJKCZANME-UHFFFAOYSA-N,0.10859396,0.15941126645799386,0.15846706,0.14666352,0.05081731,-327.430360476458
470,PreTS_GCTWNUHGDBPAPI-UHFFFAOYSA-N,0.15831225,0.21640981115501745,0.2154656,0.2005135,0.05809756,-613.586628921155
471,HHTZQJVECOQSJL-UHFFFAOYSA-N,0.20325776,0.25902385474103085,0.25807965,0.24376305,0.0557661,-616.789188144741
472,PreTS_MHCJPFZNNYCNON-UHFFFAOYSA-N,0.12075098,0.1712037608870105,0.17025954999999998,0.15856846,0.05045278,-477.928411460887
473,PreTS_FMVBBACKDCFBIR-UHFFFAOYSA-N,0.18113485,0.23547524177695323,0.23453104000000002,0.22079675,0.05434039,-502.408507581777
474,VGGSQFUCUMXWEO-UHFFFAOYSA-N,0.030421,0.05526094015600336,0.05431673,0.05128397,0.02483995,-78.593126950156
475,PreTS_ILQGAGTZIAFOBR-UHFFFAOYSA-N,0.29249067,0.3644284921679173,0.36348428,0.34225576,0.07193782,-923.305767022168
476,CDYCLJJGJAVGGT-UHFFFAOYSA-N,0.11276619,0.1592689850979241,0.15832478,0.14841659,0.04650279,-770.100005575098
477,AUEHTSMDHOGTHZ-UHFFFAOYSA-N,0.12643208,0.17307510805295578,0.17213091,0.16192127,0.04664303,-385.736519418053
478,PreTS_PTMCQDCAFJSVCR-UHFFFAOYSA-N,0.21421818,0.27694955873698746,0.27600535,0.25869321,0.06273138,-692.225069208737
479,KAKZBPTYRLMSJV-UHFFFAOYSA-N,0.05983827,0.09125743394301367,0.09031322,0.08566348,0.03141916,-156.001015623943
480,PreSm_ZYJWNINRLKYKQR-UHFFFAOYSA-N,0.21596687,0.27512330985393874,0.2741791,0.25855377,0.05915644,-542.700095769854
481,PreSm_AOUDNRKEBWGKRK-UHFFFAOYSA-N,0.1166623,0.17187257693598212,0.17092837000000002,0.15727708,0.05521028,-477.939945186936
482,PreSm_UABQBKOVSVFSSM-UHFFFAOYSA-N,0.14736035,0.20799105470598533,0.20704685,0.19087876,0.06063071,-725.768460354706
483,PreTS_PWRPSZYZYLFVDL-UHFFFAOYSA-N,0.1511106,0.20079666481206004,0.19985245999999998,0.18870278,0.04968607,-848.446307674812
484,QPFMKUBGAIDGTL-UHFFFAOYSA-N,0.24755077,0.31151238977201956,0.31056817999999997,0.29258459,0.06396163,-731.618725719772
485,PNUFZCYZZPGJDM-UHFFFAOYSA-N,0.25705177,0.328110768242027,0.32716657000000005,0.30595997,0.07105901,-920.198257208242
486,WHRPWVNPDZYVBC-UHFFFAOYSA-N,0.11656091,0.1615875617429765,0.16064335000000002,0.15121707,0.04502666,-327.464385801743
487,PreSm_LQWUMPPBQHOLFA-UHFFFAOYSA-N,0.1137469,0.17069008495298021,0.16974588000000002,0.15575257,0.05694318,-477.947423784953
488,PreSm_MWGRHPIWBHFLOJ-UHFFFAOYSA-N,0.06612785,0.11563345630804633,0.11468924000000001,0.10371383,0.0495056,-709.633840166308
489,PreSm_ILQKDQBLNGYDAK-UHFFFAOYSA-N,0.15865902,0.2191402799729758,0.21819607000000002,0.20209435,0.06048126,-613.601527919973
490,PreSm_DHCYWBVKNKLTPM-UHFFFAOYSA-N,0.13624483,0.1895279492849795,0.18858374,0.1756693,0.05328313,-403.877466009285
491,PreSm_TUDKHDXNYUGAHU-UHFFFAOYSA-N,0.22324219,0.28677269282309226,0.28582847,0.26824159,0.0635305,-656.086703182823
492,PreTS_FMSYSCWNCUUBAH-UHFFFAOYSA-N,0.20139108,0.2602838234170122,0.25933962,0.24351791,0.05889275,-595.898101203417
493,PreSm_VAOXKTWJPRTVFB-UHFFFAOYSA-N,0.19654989,0.2577727406529675,0.25682853,0.24062348,0.06122285,-616.761965310653
494,BAPJBEWLBFYGME-UHFFFAOYSA-N,0.06590484,0.10350866017296312,0.10256445,0.09599582,0.03760382,-306.507895780173
495,PreSm_IRNSAIZDERJTHE-UHFFFAOYSA-N,0.21196661,0.27833477301794574,0.27739056,0.25843491,0.06636816,-692.250559393018
496,PYYWSCAIUMEOSR-UHFFFAOYSA-N,0.1139688,0.1624303421069726,0.16148614,0.15063574,0.04846154,-535.031518332107
497,PreSm_KXYRITTYSUIXDW-UHFFFAOYSA-N,0.13532296,0.18910892102400112,0.18816471,0.17504653,0.05378596,-403.892841391024
498,PreSm_FMVBBACKDCFBIR-UHFFFAOYSA-N,0.17684203,0.23645933011999887,0.23551512,0.21973951,0.0596173,-502.42181334012
499,PreSm_DTTZFHSLXHDQAQ-UHFFFAOYSA-N,0.12827865,0.1843831006820551,0.18343889,0.16935074,0.05610444,-495.251017610682
500,PreSm_BSDAAYSSHFLWPX-UHFFFAOYSA-N,0.25015101,0.3140502690669109,0.31310606999999996,0.29509461,0.06389926,-808.537448799067
501,IUSDHOGLAMTKPC-UHFFFAOYSA-N,0.16594961,0.21793223510201187,0.21698802,0.20416927,0.05198262,-517.953971975102
502,PreTS_AQBZGRYTMRLZFN-UHFFFAOYSA-N,0.07150623,0.11511846652297208,0.11417426,0.10568236,0.04361224,-709.626804686523
503,DNJULOPXAXFYDN-UHFFFAOYSA-N,0.06787448,0.1097564437238816,0.10881224,0.10112543,0.04188197,-1077.038123953724
504,SHDMXYZTFOJKJQ-UHFFFAOYSA-N,0.15629368,0.20824286668101877,0.20729866000000002,0.1947531,0.05194919,-463.147232596681
505,FHGXLNCFAOCJMX-UHFFFAOYSA-N,0.19087658,0.2500462166850639,0.24910200999999998,0.23338555,0.05916963,-652.957058096685
506,LZJCRTYROGCCJX-UHFFFAOYSA-N,0.14306032,0.19469305943209747,0.19374886,0.18137281,0.05163274,-884.650219899432
507,CWPAZIITVZIWPP-UHFFFAOYSA-N,0.16303532,0.21884017898003094,0.21789597,0.20349623,0.05580485,-610.19881345898
508,PreTS_YCQDUNZACNJUDQ-UHFFFAOYSA-N,0.14733315,0.19790431264397057,0.1969601,0.18531013,0.05057116,-497.127738362644
509,IIJYIXCPHJPZPP-UHFFFAOYSA-N,0.18719486,0.23856490642208428,0.23762069,0.22602788,0.05137005,-541.315246576422
510,PreSm_VXQBXAPQKDZDGT-UHFFFAOYSA-N,0.18143346,0.24001123503103372,0.23906702000000002,0.2238795,0.05857777,-520.424263505031
511,HHCQXFAOHSVFOH-UHFFFAOYSA-N,0.09791419,0.14248585215500498,0.14154165,0.13227732,0.04457166,-346.400202902155
512,PreTS_WGJNKYTXEBMYOS-UHFFFAOYSA-N,0.18868079,0.24502085394192363,0.24407664,0.22983502,0.05634007,-632.792659613942
513,INFFYYQWROEZFP-UHFFFAOYSA-N,0.20117542,0.25822735298299904,0.25728315,0.24254554,0.05705193,-691.060015592983
514,ACDXLOMBFYSXTG-UHFFFAOYSA-N,0.10996752,0.15718010694502027,0.15623589999999998,0.14578738,0.04721258,-418.800278566945
515,PreSm_CFSFCQODYJZVNY-UHFFFAOYSA-N,0.19745743,0.26085371237502386,0.2599095,0.24213694,0.06339628,-595.913682422375
516,NTYVCWKPGZWZFF-UHFFFAOYSA-N,0.09981175,0.14015901676896192,0.13921481000000002,0.13192859,0.04034727,-326.291263866769
517,PreSm_FXZUGUKYDSFYIY-UHFFFAOYSA-N,0.32237397,0.3988601771440017,0.39791597,0.37423136,0.07648621,-849.518954137144
518,PreSm_NROWMEFYYSYZJZ-UHFFFAOYSA-N,0.08310406,0.13736481454100158,0.1364206,0.12361701,0.05426075,-759.280896024541
519,PreTS_AYASFDMPBJOCBB-UHFFFAOYSA-N,0.11366141,0.16234203234398592,0.16139783000000002,0.15052159,0.04868062,-845.310585042344
520,PreSm_UBHHRVAZLRFCTB-UHFFFAOYSA-N,0.10429451,0.15624880389088958,0.1553046,0.14303359,0.05195429,-770.051861553891
521,PreSm_JEKWJGDJPSQDEV-UHFFFAOYSA-N,0.20215502,0.2706357140380078,0.26969150999999997,0.25021581,0.06848069,-1151.857027564038
522,PreSm_GORDAGDYAMMHAZ-UHFFFAOYSA-N,0.1499009,0.20686637674197073,0.20592217000000002,0.19179929,0.05696549,-463.095593786742
523,PreSm_YWBXIPUOAUKRGD-UHFFFAOYSA-N,0.05907182,0.10690856447899932,0.10596435000000001,0.0958906,0.04783674,-1076.997215514479
524,PreSm_JKUQKVVEASBKKB-UHFFFAOYSA-N,0.23186265,0.2965513514590157,0.29560714,0.27746103,0.0646887,-618.181706111459
525,PreTS_FZYDVDRIQZXXIW-UHFFFAOYSA-N,0.10972016,0.15906510702006926,0.1581209,0.14699095,0.04934494,-534.98808965702
526,QGUDRRULMWKCSD-UHFFFAOYSA-N,0.29662927,0.3677208382939625,0.36677662,0.34562722,0.07109157,-923.346045968294
527,LSRASZGUHPXGOX-UHFFFAOYSA-N,0.12611452,0.17958996766606106,0.17864576,0.16576675,0.05347544,-686.475343817666
528,PreSm_GCTWNUHGDBPAPI-UHFFFAOYSA-N,0.16238755,0.21892297728197718,0.21797877000000002,0.20331012,0.05653543,-613.625982837282
529,ZKBISPHHRZCRQO-UHFFFAOYSA-N,0.19324116,0.24833944726697155,0.24739524999999998,0.233502,0.0550983,-632.840654947267
530,PreSm_YIBBQRMEAMOCCE-UHFFFAOYSA-N,0.1167143,0.17159172618897856,0.17064752,0.15711208,0.05487743,-477.963467436189
531,PreTS_SFFWPZQAGJSCLM-UHFFFAOYSA-N,0.30653589,0.37268578049895495,0.37174157,0.35288794,0.06614989,-622.748674940499
532,DUAFTFIDKIIOHK-UHFFFAOYSA-N,0.1929506,0.24839428859104373,0.24745008000000002,0.23342303,0.05544369,-632.859953048591
533,PreSm_PHLIBGVTUKABSR-UHFFFAOYSA-N,0.15720968,0.2180763997610029,0.2171322,0.20089169,0.06086672,-613.606409949761
534,KGIGUEBEKRSTEW-UHFFFAOYSA-N,0.09204112,0.1300881837469774,0.12914398,0.1226357,0.03804707,-325.707716333747
535,VFUSWSQRWQOZBT-UHFFFAOYSA-N,0.32963526,0.4013283236370171,0.40038410999999996,0.37864937,0.07169306,-849.555389523637
536,ROVWTUPKTZCMBU-UHFFFAOYSA-N,0.21982037,0.2769162732759014,0.27597206,0.26060692,0.0570959,-596.594646063276
537,PreTS_DHCYWBVKNKLTPM-UHFFFAOYSA-N,0.13928726,0.188870170168002,0.18792596,0.1766058,0.04958291,-403.876615500168
538,PreTS_GORDAGDYAMMHAZ-UHFFFAOYSA-N,0.15404014,0.2059376575049896,0.20499345,0.1926029,0.05189752,-463.084745337505
539,PreTS_VOKIGVXCRFTUBE-UHFFFAOYSA-N,0.09674071,0.14762193778710753,0.14667773,0.13529223,0.05088123,-1229.655764087787
540,VGIMKPKEHIEWAH-UHFFFAOYSA-N,0.16569756,0.2217305151399387,0.22078630000000002,0.20662377,0.05603295,-613.63497348514
541,VWBVPCAVKQTBNA-UHFFFAOYSA-N,0.07549602,0.11848533524391769,0.11754113,0.10921004,0.04298932,-709.670915435244
542,OLYPDKHPEPQMCE-UHFFFAOYSA-N,0.15603676,0.20432220171403515,0.20337799,0.1927367,0.04828544,-848.505097671714
543,IEPRKVQEAMIZSS-WAYWQWQTSA-N,0.15729413,0.2110425825500215,0.21009838,0.19675946,0.05374846,-613.05820966255
544,COXCGWKSEPPDAA-UHFFFAOYSA-N,0.15429184,0.19935663065604103,0.19841242,0.18847161,0.04506479,-329.360486080656
545,PreSm_NAAZFJZMIJZCTR-UHFFFAOYSA-N,0.15964781,0.21905202415700842,0.21810782,0.20225079,0.05940421,-613.649566174157
546,FWYXWDMZBDWQMB-UHFFFAOYSA-N,0.02911358,0.0670576430300116,0.06611344,0.05982001,0.03794406,-263.66965312303
547,UZKWTJUDCOPSNM-UHFFFAOYSA-N,0.13869361,0.1811646927120023,0.18022048999999998,0.17154808,0.04247109,-311.096098272712
548,PreSm_IQTXAWNWUUTOOI-UHFFFAOYSA-N,0.18189001,0.23994428565799808,0.23900008,0.22401294,0.05805428,-520.423338565658
549,PreSm_LGPMBEHDKBYMNU-UHFFFAOYSA-N,0.07724264,0.12147842244698381,0.12053422,0.11130605,0.04423579,-157.757654932447
550,MCWYYQSTDCVWIL-UHFFFAOYSA-N,0.10160794,0.15051276999497532,0.14956857,0.1386745,0.04890483,-1229.709212569995
551,WPWHSFAFEBZWBB-UHFFFAOYSA-N,0.08829846,0.12428483881700458,0.12334062999999999,0.1171936,0.03598638,-157.797782118817
552,PreTS_CSLQCYDUZYBXPF-UHFFFAOYSA-N,0.07488157,0.12163840231994527,0.12069419,0.11100799,0.04675683,-918.12866859232
553,PreTS_OGBBGGRANWCZGA-UHFFFAOYSA-N,0.13348251,0.1878923762399154,0.18694817,0.17382041,0.05440987,-574.28573441624
554,PreTS_MNXVHTPELDUSRW-UHFFFAOYSA-N,0.0822712,0.12281898817400361,0.12187478,0.11423015,0.04054779,-250.008415458174
555,PreTS_WPDYGOPVAZMIEP-UHFFFAOYSA-N,0.10875541,0.15569060713994531,0.1547464,0.1446589,0.0469352,-770.04468259714
556,WJSZRGVOJPDCGS-UHFFFAOYSA-N,0.08463616,0.1251062765200004,0.12416207,0.11645126,0.04047012,-250.04912242652
557,PreTS_LOXRUTWMWIVYOT-UHFFFAOYSA-N,0.07488344,0.12160122361990489,0.12065702,0.11109165,0.04671779,-918.12849730362
558,YUUXYGSOAILMDQ-UHFFFAOYSA-N,0.20495823,0.2595890016309568,0.25864479,0.24487268,0.05463077,-616.814617581631
559,PreTS_AIMHCEKCICFCQL-UHFFFAOYSA-N,0.11102847,0.16134454094799366,0.16040033,0.148963,0.05031608,-845.289241820948
560,KLOBBBINFKLKJK-UHFFFAOYSA-N,0.15798727,0.20922786200799237,0.20828365,0.19624643,0.05124059,-463.123665932008
561,CFWIVMQXEDDAJD-UHFFFAOYSA-N,0.07666027,0.12830605465399003,0.12736184,0.11529473,0.05164578,-526.790542884654
562,PreTS_PVDHDTXSCKHATC-UHFFFAOYSA-N,0.15095919,0.20095284138903935,0.20000863000000002,0.18879976,0.04999365,-848.445954251389
563,PreTS_CFSFCQODYJZVNY-UHFFFAOYSA-N,0.20119209,0.2601642446609276,0.25922004,0.24328245,0.05897216,-595.899074254661
564,PreSm_GVUCRSBNCYKBGO-UHFFFAOYSA-N,0.11507923,0.17088474001900522,0.16994051999999998,0.15610395,0.0558055,-477.931793820019
565,FPYJFEHAWHCUMM-UHFFFAOYSA-N,0.02761478,0.0626764743780086,0.061732270000000006,0.0566284,0.0350617,-379.345913114378
566,UPEWGNNMAKFOIB-UHFFFAOYSA-N,0.19945465,0.25254268512998124,0.25159846999999996,0.23821156,0.05308804,-503.10207039513
567,OXNOALRUCMSNII-UHFFFAOYSA-N,0.14763481,0.2006728811350058,0.19972867000000002,0.18667826,0.05303807,-1344.921869011135
568,PreSm_AQBZGRYTMRLZFN-UHFFFAOYSA-N,0.06628579,0.11562941468002919,0.11468519999999999,0.10401113,0.04934363,-709.64220601468
569,CPQXXBVCUIAMTO-UHFFFAOYSA-N,0.39693043,0.47170550882492535,0.4707613,0.44763015,0.07477508,-1082.088083048825
570,SIJDDBXWZSHHJP-UHFFFAOYSA-N,0.15175269,0.19996787106299507,0.19902367,0.18763787,0.04821518,-421.608645131063
571,NXYIIWCWZOPYEX-UHFFFAOYSA-N,0.05334451,0.0968874486900404,0.09594322999999999,0.08726452,0.04354293,-554.84810425869
572,PreTS_LYYFGNMJGJWFQR-UHFFFAOYSA-N,0.17860774,0.23475657238009262,0.23381237,0.2195624,0.05614883,-539.53042252238
573,PreSm_IQZUDUCNUUTBTB-UHFFFAOYSA-N,0.18637182,0.24639999624707798,0.24545578,0.2293857,0.06002817,-728.929537396247
574,FEORRPPGKMNYQT-UHFFFAOYSA-N,0.13992234,0.1849231752530045,0.18397897000000002,0.17420693,0.04500083,-328.704021495253
575,PreSm_XHEBPBQQBWIDMJ-UHFFFAOYSA-N,0.19533403,0.2563836160529718,0.25543941,0.23885916,0.06104959,-616.753840046053
576,PreSm_CQWVVVOWFGVZKQ-UHFFFAOYSA-N,0.1188291,0.17721353084004932,0.17626933,0.16142385,0.05838444,-686.44000724084
577,PreSm_WRBVHTMBUROPCT-UHFFFAOYSA-N,0.19873658,0.2604956402349785,0.25955142999999997,0.24300333,0.06175906,-503.642192810235
578,XTXRWKRVRITETP-UHFFFAOYSA-N,0.06412982,0.10250796427800424,0.10156375000000001,0.0947116,0.03837814,-306.512119884278
579,FWZUNOYOVVKUNF-UHFFFAOYSA-N,0.09130302,0.13280691081797613,0.1318627,0.1237459,0.04150389,-345.828984090818
580,PreSm_FZYDVDRIQZXXIW-UHFFFAOYSA-N,0.1061024,0.15980072912907417,0.15885652,0.14587724,0.05369833,-534.997644229129
581,PreTS_JMNDBSWHIXOJLR-UHFFFAOYSA-N,0.23819343,0.2951186339209926,0.29417443,0.27969288,0.05692521,-619.906573043921
582,YZNPIQGEZRXZQD-UHFFFAOYSA-N,0.1899845,0.24273954467400927,0.24179534,0.22892077,0.05275505,-520.458926104674
583,LGHQLJOPWFYCKR-UHFFFAOYSA-N,0.12305673,0.17339574444099526,0.17245154000000001,0.16070354,0.05033901,-477.971609234441
584,YKGHYKALEQRQBX-UHFFFAOYSA-N,0.06430878,0.10964919963203101,0.10870499,0.09955898,0.04534042,-1169.289674139632
585,KFDVPJUYSDEJTH-UHFFFAOYSA-N,0.09199239,0.13034324580900147,0.12939904,0.12279848,0.03835085,-325.705420775809
586,CEBDOHKSHRVIPH-UHFFFAOYSA-N,0.19692102,0.24753999122799542,0.24659579,0.23466428,0.05061897,-466.285908661228
587,PreTS_BHQUGRQFUKEOPK-UHFFFAOYSA-N,0.01541138,0.06734736815906217,0.06640316,0.05440677,0.05193599,-951.803778738159
588,PreSm_NFAWCPPEBDAZNP-UHFFFAOYSA-N,0.22387195,0.286879685081999,0.28593546999999997,0.26852072,0.06300774,-656.089262095082
589,XBFYYJHLYAPXGM-UHFFFAOYSA-N,0.23332835,0.2946004289310622,0.29365621999999997,0.27677069,0.06127208,-692.937324598931
590,RJTINCCMAXFUNQ-UHFFFAOYSA-N,0.15460371,0.2094624124370057,0.20851821,0.1946006,0.05485871,-725.791866292437
591,XYLMUPLGERFSHI-UHFFFAOYSA-N,0.13013625,0.17155261230300312,0.17060841,0.16255054,0.04141637,-348.986252502303
592,DZJFZKCMLIKEPK-UHFFFAOYSA-N,0.20587586,0.26201571736999085,0.26107151,0.24667952,0.05613985,-503.66754513737
593,ATPJNIYREJEAMH-UHFFFAOYSA-N,0.26185148,0.32506558366094396,0.32412137,0.30632456,0.0632141,-732.270933283661
594,PreTS_QSLWRGQKZNBMOH-UHFFFAOYSA-N,0.07923619,0.12390408237598649,0.12295987,0.11382798,0.04466789,-342.264812212376
595,ZCEOOTYPBQSSIU-UHFFFAOYSA-N,0.23103914,0.289987328774032,0.28904313000000004,0.27337504,0.05894819,-656.117874318774
596,YIWNZOWBDZEGBE-UHFFFAOYSA-N,0.26937233,0.3282498082650136,0.32730560000000003,0.31161259,0.05887748,-659.276111538265
